市,種別,価格（万円）,間取り,専有面積（㎡）,土地面積（㎡）,建物面積（㎡）,築年月,交通,所在地,物件名,URL
明石市,マンション,1270.0,3LDK,77.7,,,1989年10月,ＪＲ山陽本線「朝霧」バス10分停歩7分,兵庫県明石市東山町,サンシティ朝霧☆特典あり☆,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20272695/
明石市,マンション,1270.0,3LDK,77.7,,,1989年10月,ＪＲ山陽本線「朝霧」バス10分停歩7分,兵庫県明石市東山町1099-1,サンシティ朝霧,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79194378/
明石市,マンション,1270.0,3LDK,77.7,,,1989年10月,ＪＲ山陽本線「明石」バス19分停歩7分,兵庫県明石市東山町,サンシティ朝霧,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20045602/
明石市,マンション,1270.0,3LDK,77.7,,,1998年3月,ＪＲ山陽本線「朝霧」バス12分停歩4分,兵庫県明石市東山町,サンシティ朝霧,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78950012/
明石市,マンション,1280.0,1LDK,52.22,,,1992年4月,山陽電鉄本線「中八木」徒歩13分,兵庫県明石市大久保町谷八木,グランドシャトー西明石　中古マンション,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79226232/
明石市,マンション,1280.0,3LDK,78.75,,,1976年9月,ＪＲ山陽本線「西明石」徒歩18分,兵庫県明石市和坂１,シャルマンコーポ明石　３号棟,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79232338/
明石市,マンション,1280.0,4LDK,77.96,,,1974年8月,山陽電鉄本線「西新町」徒歩4分,兵庫県明石市硯町２,明石ハウス,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79051731/
明石市,マンション,1280.0,3LDK,71.79,,,1982年7月,ＪＲ山陽本線「大久保」徒歩13分,兵庫県明石市大久保町西脇137,大久保ダイヤハイツ,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20150950/
明石市,マンション,1280.0,3LDK,77.13,,,1997年2月,山陽電鉄本線「西江井ケ島」徒歩7分,兵庫県明石市大久保町西島,アルファステイツ明石大久保,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78928682/
明石市,マンション,1280.0,3LDK,63.32,,,1990年3月,ＪＲ山陽本線「魚住」徒歩15分,兵庫県明石市魚住町清水,グローバル魚住,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20268129/
明石市,マンション,1280.0,3LDK,71.79,,,1982年7月,ＪＲ山陽本線「大久保」徒歩13分,兵庫県明石市大久保町西脇,大久保ダイヤハイツ☆特典あり☆,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20263128/
明石市,マンション,1280.0,2LDK+S（納戸）,70.8,,,1990年9月,山陽電鉄本線「山陽魚住」徒歩2分,兵庫県明石市魚住町住吉２,明石魚住駅前スカイマンションＢ館,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20227081/
明石市,マンション,1280.0,3LDK,67.8,,,1989年3月,ＪＲ山陽本線「土山」徒歩8分,兵庫県明石市二見町西二見,【土山駅前・リノベーション】明石土山駅前スカイハイツ…,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78525438/
明石市,マンション,1280.0,3LDK,71.79,,,1982年7月,ＪＲ山陽本線「大久保」徒歩13分,兵庫県明石市大久保町西脇,大久保ダイヤハイツ,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20077072/
明石市,マンション,1280.0,3LDK,71.79,,,1982年7月,ＪＲ山陽本線「大久保」徒歩18分,兵庫県明石市大久保町西脇,【特典有】大久保ダイヤハイツ,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20078547/
明石市,マンション,1280.0,3LDK,71.19,,,1989年3月,ＪＲ山陽本線「土山」徒歩5分,兵庫県明石市二見町西二見,明石土山駅前スカイハイツD棟,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79121502/
明石市,マンション,1280.0,3LDK,78.75,,,1976年9月,ＪＲ山陽本線「西明石」徒歩19分,兵庫県明石市和坂１,シャルマンコーポ明石,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79156791/
明石市,マンション,1280.0,3LDK,71.79,,,1982年7月,ＪＲ山陽本線「大久保」徒歩13分,兵庫県明石市大久保町西脇,大久保ダイヤハイツ,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79007030/
明石市,マンション,1280.0,3LDK,68.86,,,1993年11月,山陽電鉄本線「江井ケ島」徒歩9分,兵庫県明石市大久保町西島,サンシティ明石江井ヶ島,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20262143/
明石市,マンション,1290.0,3LDK,65.95,,,1995年9月,ＪＲ山陽本線「土山」徒歩18分,兵庫県明石市魚住町清水,プレステージ明石魚住Ⅲ,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79192716/
明石市,マンション,1290.0,3LDK,63.03,,,1995年9月,ＪＲ山陽本線「土山」徒歩28分,兵庫県明石市魚住町清水,プレステージ明石魚住Ⅲ,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78573498/
明石市,マンション,1290.0,3LDK,65.95,,,1995年9月,ＪＲ山陽本線「土山」徒歩18分,兵庫県明石市魚住町清水,プレステージ明石魚住Ⅲ　中古マンション,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79165565/
明石市,マンション,1290.0,3LDK,65.95,,,1995年9月,ＪＲ山陽本線「土山」徒歩18分,兵庫県明石市魚住町清水1928,プレステージ明石魚住III,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20184092/
明石市,マンション,1300.0,2LDK,72.16,,,2000年6月,ＪＲ山陽本線「土山」徒歩13分,兵庫県明石市二見町福里,グランプレステージ明石魚住,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20230548/
明石市,マンション,1300.0,3LDK,66.79,,,1997年8月,ＪＲ山陽本線「魚住」徒歩14分,兵庫県明石市魚住町長坂寺,リベール明石魚住V,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78992999/
明石市,マンション,1330.0,5LDK,92.11,,,1980年12月,ＪＲ山陽本線「大久保」徒歩8分,兵庫県明石市大久保町大窪,明石大窪住宅1号棟,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78951026/
明石市,マンション,1350.0,3LDK,60.69,,,2002年2月,ＪＲ山陽本線「土山」徒歩17分,兵庫県明石市魚住町清水1585-2,グランプレステージ明石西3,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79208191/
明石市,マンション,1350.0,3LDK,68.59,,,1987年4月,ＪＲ山陽本線「魚住」徒歩5分,兵庫県明石市魚住町鴨池,ユニライフ明石魚住　2階部分の3LDK　空家の為、ご…,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78416174/
明石市,マンション,1350.0,3LDK,68.59,,,1987年4月,ＪＲ山陽本線「魚住」徒歩6分,兵庫県明石市魚住町鴨池,ユニライフ明石魚住,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78430131/
明石市,マンション,1350.0,3LDK,68.59,,,1987年4月,ＪＲ山陽本線「魚住」徒歩5分,兵庫県明石市魚住町鴨池5-1,ユニライフ明石魚住,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78588420/
明石市,マンション,1380.0,4LDK,82.38,,,1987年2月,ＪＲ山陽本線「明石」バス12分停歩7分,兵庫県明石市北朝霧丘１,メゾンドール明石山ノ手台,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20159556/
明石市,マンション,1380.0,4LDK,82.38,,,1987年2月,ＪＲ山陽本線「明石」バス12分停歩7分,兵庫県明石市北朝霧丘１,メゾンドール明石山ノ手台,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_77547425/
明石市,マンション,1380.0,3LDK,69.27,,,1975年2月,ＪＲ山陽本線「朝霧」徒歩10分,兵庫県明石市朝霧東町３,朝霧マンションA棟,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78713603/
明石市,マンション,1380.0,3LDK,61.6,,,1988年8月,ＪＲ山陽本線「土山」徒歩4分,兵庫県明石市二見町西二見2014-15,明石土山駅前スカイハイツ　B棟,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20150964/
明石市,マンション,1380.0,3LDK,60.85,,,1991年7月,山陽電鉄本線「西江井ケ島」徒歩5分,兵庫県明石市大久保町西島,エクセランス大久保1番館,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78694110/
明石市,マンション,1380.0,3LDK,68.05,,,2001年5月,山陽電鉄本線「江井ケ島」徒歩4分,兵庫県明石市大久保町江井島,ロイヤルアーク明石江井ヶ島,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78756505/
明石市,マンション,1380.0,3LDK,62.99,,,1990年10月,ＪＲ山陽本線「土山」徒歩10分,兵庫県明石市二見町西二見,朝日プラザエルステージ明石,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79228368/
明石市,マンション,1380.0,4LDK,82.38,,,1987年2月,ＪＲ山陽本線「明石」バス15分停歩7分,兵庫県明石市北朝霧丘１-1629-1,メゾンドール明石山ノ手台,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_77466760/
明石市,マンション,1380.0,3LDK,68.05,,,2001年5月,山陽電鉄本線「江井ケ島」徒歩4分,兵庫県明石市大久保町江井島703-1,ロイヤルアーク明石江井ヶ島,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79200529/
明石市,マンション,1380.0,3LDK,66.0,,,1983年8月,ＪＲ山陽本線「土山」徒歩3分,兵庫県明石市二見町西二見,明石土山駅前スカイハイツＣ棟,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78580162/
明石市,マンション,1380.0,2LDK,53.9,,,1986年12月,山陽電鉄本線「藤江」徒歩7分,兵庫県明石市藤江1428-1,コーポ西明石6,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_79009968/
明石市,マンション,1380.0,4LDK,82.38,,,1987年2月,ＪＲ山陽本線「明石」バス15分停歩7分,兵庫県明石市北朝霧丘１,メゾンドール明石山ノ手台,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_77479217/
明石市,マンション,1380.0,3LDK+S（納戸）,67.48,,,1996年8月,山陽電鉄本線「東二見」徒歩5分,兵庫県明石市二見町東二見,リベール明石東二見Ⅰ,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20272618/
明石市,マンション,1390.0,3LDK,65.2,,,1995年3月,山陽電鉄本線「江井ケ島」徒歩6分,兵庫県明石市大久保町西島184-1-C,＼新生活応援キャンペーン対象物件／リベール明石江井ヶ…,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78523884/
明石市,マンション,1420.0,3LDK,67.2,,,1979年3月,山陽電鉄本線「西新町」徒歩7分,兵庫県明石市樽屋町,サニーハウス明石,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_77874666/
明石市,マンション,1420.0,3LDK,69.14,,,1988年3月,山陽電鉄本線「東二見」徒歩7分,兵庫県明石市二見町東二見,ユニーブル東二見～ルーフバルコニー付・リフォーム済～,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20272625/
明石市,マンション,1448.0,2LDK,52.8,,,1991年6月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町江井島1650-1,プレステージ明石大久保,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_73133133/
明石市,マンション,1448.0,2LDK,52.8,,,1991年6月,ＪＲ山陽本線「大久保」徒歩12分,兵庫県明石市大久保町江井島,プレステージ明石大久保,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_76980002/
明石市,マンション,1448.0,2LDK,52.8,,,1991年6月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町江井島,プレステージ明石大久保☆☆特典あり☆☆,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20272815/
明石市,マンション,1448.0,2LDK,52.8,,,1991年6月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町江井島,プレステージ明石大久保,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_78759846/
明石市,マンション,1450.0,4LDK,81.37,,,2000年6月,ＪＲ山陽本線「大久保」バス7分停歩3分,兵庫県明石市魚住町金ケ崎,ロワイヤル明石大久保,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20126603/
明石市,マンション,1450.0,3LDK,74.52,,,1982年7月,山陽電鉄本線「大蔵谷」徒歩11分,兵庫県明石市東野町,サンヴェール朝霧ヶ丘,https://suumo.jp/ms/chuko/hyogo/sc_akashi/nc_20047241/
